index,timestampSec,durationSec,keyFrame,pictureType,meanY,p50Y,p95Y,p99Y,maxY,bright90Fraction,bright98Fraction,deltaMean,deltaFraction01,deltaMaxTile,deltaTileX,deltaTileY
66,2.64,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
67,2.68,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
68,2.72,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
69,2.76,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
70,2.8,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
71,2.84,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
72,2.88,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
73,2.92,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
74,2.96,,0,P,0.10309543592156863,0.0941286274509804,0.14571294117647057,0.35126666666666667,0.9532196078431371,0.000225,0.0,0.0,0.0,0.0,0,0
75,3.0,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0003839531568627451,0.0,0.0012457308823529405,0,0
76,3.04,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
77,3.08,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
78,3.12,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
79,3.16,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
80,3.2,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
81,3.24,,0,P,0.10309434394117648,0.0941286274509804,0.14567529411764704,0.35075294117647055,0.9532196078431371,0.00025,0.0,0.0,0.0,0.0,0,0
